ano;codigo_escola;escola;endereco_bairro;endereco_logradouro;endereco_numero;rpa;ano_ensino;modalidade_ensino_codigo;modalidade_ensino;serie;turma;turno;matricula;sexo;idade;situacao_nome;faixa_etaria
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11461411;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11461349;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;12847470;Masculino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11455713;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;15082229;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;13096036;Masculino;10;REPROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;15087638;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;16750772;Masculino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11455330;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11455578;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11455209;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;11461705;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;13119540;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;A;MANHÃ;8338760;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;10173269;Feminino;12;REPROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;5124239;Masculino;15;REPROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;9166491;Feminino;14;REPROVADO POR FALTA;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;12847402;Masculino;11;TR DUR ANO P/REDE;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;11455160;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;9038000;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;5370701;Masculino;15;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;17147174;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;17798477;Masculino;11;REPROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;13099531;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;15604950;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;B;MANHÃ;17631858;Feminino;10;TR DUR ANO P/REDE;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;9038078;Masculino;11;TR DUR ANO P/REDE;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;8297576;Masculino;15;TR DUR ANO P/REDE;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;13096214;Masculino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11498935;Masculino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;9037993;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;6051006;Masculino;15;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;7341466;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;16665198;Masculino;16;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;11614749;Feminino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;10173340;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;10161520;Feminino;13;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;9038094;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;7016190;Masculino;13;REPROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;10042342;Masculino;14;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;16084543;Feminino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;17043042;Masculino;13;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;13105582;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;5º ANO;1;ENSINO FUNDAMENTAL;5º ANO;C;TARDE;10114360;Masculino;11;REPROVADO POR FALTA;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;12850381;Feminino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;9300929;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;17631777;Masculino;10;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;13099523;Feminino;15;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;14166348;Masculino;12;TR DUR ANO FORA REDE;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;7018169;Feminino;14;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;8129622;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;6051405;Masculino;14;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;8006326;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;8006652;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;10167447;Feminino;11;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;15736628;Masculino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;10167820;Feminino;12;APROVADO;Criança
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;ACELERA;4;CORREÇÃO DE FLUXO;ACELERA;A;MANHÃ;10042300;Masculino;14;REPROVADO POR FALTA;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;16765680;Masculino;36;REPROVADO POR FALTA;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;17733820;Feminino;26;REPROVADO POR FALTA;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;17710987;Feminino;29;REPROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;12993743;Feminino;42;REPROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;4465377;Feminino;35;APROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;17711010;Feminino;39;REPROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;15740056;Feminino;36;REPROVADO POR FALTA;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;6022510;Masculino;17;REPROVADO POR FALTA;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;7167504;Masculino;17;REPROVADO POR FALTA;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;9173366;Masculino;33;APROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;4298756;Feminino;48;APROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;5107458;Masculino;18;APROVADO;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;13155016;Masculino;45;REPROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;8119988;Feminino;16;REPROVADO POR FALTA;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;7184638;Feminino;15;REPROVADO POR FALTA;Adolescente
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;17717760;Feminino;41;APROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 2;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;1102770;Feminino;49;REPROVADO;Adulto
2017;924;CAMPINA DO BARRETO;CAJUEIRO;VIRGILIO DE MELO FRANCO;28;NORTE;MÓDULO 3;9;EDUCACAO JOVENS E ADULTOS;MODULADA;AM;NOITE;3115593;Masculino;19;DESISTENTE;Adulto
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;17624088;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;14164094;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;10240705;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;11451602;Masculino;10;REPROVADO POR FALTA;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;14018861;Masculino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;17026245;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;14280493;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;12980447;Masculino;7;REPROVADO POR FALTA;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;12993786;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;10240802;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;11449071;Masculino;7;TR DUR ANO P/REDE;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;12041300;Masculino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;17733111;Masculino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;12993310;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;14344777;Masculino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;A;MANHÃ;15726436;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17726778;Masculino;6;DESISTENTE;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17117593;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;13225758;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17137691;Feminino;7;TR DUR ANO P/REDE;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17087732;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;17792738;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;12993212;Masculino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;16608690;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;16061276;Masculino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;15078124;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;12993557;Feminino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;12994146;Masculino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;12993964;Masculino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;11439882;Masculino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;1º ANO;1;ENSINO FUNDAMENTAL;1º ANO;B;TARDE;15651649;Masculino;6;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;10360727;Masculino;8;REMANEJADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;14246821;Feminino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;11716649;Masculino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;11445114;Masculino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;12100234;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;10240780;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;16672119;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;10372261;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;9309187;Feminino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;17096103;Masculino;8;TR DUR ANO P/REDE;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;A;MANHÃ;10272593;Feminino;7;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;14060574;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;12048542;Feminino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;16608763;Masculino;8;APROVADO;Criança
2017;107;CAPELA SANTO ANTONIO;IMBIRIBEIRA;SAO MARCOS;SN;SUL;2º ANO;1;ENSINO FUNDAMENTAL;2º ANO;B;MANHÃ;9308830;Feminino;8;APROVADO;Criança
